x,y,_zx_row_id,_zx_status,_zx_hook_stage,_zx_error,_zx_started_at,_zx_completed_at,_zx_run_dir,_zx_iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,f1,f2
,,161,completed,,,2026-06-12T13:54:44.241819,2026-06-12T13:54:44.300146,/Users/cianely/zX/zdt1test/runs/run_161,3.0,0.9805928504875748,0.0757606456000943,0.2448926298204637,0.0223156209625159,0.0626707493278894,0.4608539761773816,0.1954458207585283,0.598305043686911,0.8211944392398298,0.554934442041587,0.9805928504875748,2.046891307836345
,,162,completed,,,2026-06-12T13:54:44.304231,2026-06-12T13:54:44.360120,/Users/cianely/zX/zdt1test/runs/run_162,3.0,0.8693158746297377,0.738483924142911,0.0762422630825278,0.5790387908616126,0.1524234474089819,0.657451561196095,0.3261392134290645,0.0966736406457047,0.7087416480145023,0.7231921453634584,0.8693158746297377,2.9614040874656986
,,163,completed,,,2026-06-12T13:54:44.364232,2026-06-12T13:54:44.419947,/Users/cianely/zX/zdt1test/runs/run_163,3.0,0.0771841835483853,0.985819631526269,0.5550120532976467,0.8648495642955376,0.9373413015789444,0.8717427965387424,0.902920288879956,0.1168038346566595,0.0972435296327887,0.2202254958566512,0.0771841835483853,5.840827307819755
,,164,completed,,,2026-06-12T13:54:44.437260,2026-06-12T13:54:44.496569,/Users/cianely/zX/zdt1test/runs/run_164,4.0,0.4262843274388449,0.492134593718582,0.964018002911898,0.802787457045914,0.0607573819948382,0.2468627117305911,0.1223034796211407,0.5214157963403406,0.5479990114606318,0.2086279233455713,0.4262843274388449,3.5118069332696114
,,165,completed,,,2026-06-12T13:54:44.500915,2026-06-12T13:54:44.560122,/Users/cianely/zX/zdt1test/runs/run_165,4.0,0.3000125712434904,0.7407952920505472,0.1795046278456611,0.8412691631046841,0.1645027999916996,0.3943444913584661,0.3216051450688708,0.6331843225257725,0.7622926710255636,0.0584234419695736,0.3000125712434904,3.859458996111115
,,166,completed,,,2026-06-12T13:54:44.564282,2026-06-12T13:54:44.622031,/Users/cianely/zX/zdt1test/runs/run_166,4.0,0.950315291172684,0.0321653439404552,0.9973786682033688,0.8705516674023428,0.3340902785988527,0.5223829575283537,0.1958310128584196,0.0223674051729508,0.4463370786209609,0.5592444180975868,0.950315291172684,2.8048255258077677
,,167,completed,,,2026-06-12T13:54:44.626690,2026-06-12T13:54:44.680864,/Users/cianely/zX/zdt1test/runs/run_167,4.0,0.7594374791083193,0.4577229061923032,0.5719198113869558,0.9139448832540064,0.4723514173501681,0.8902622433391058,0.4295503440406705,0.0652379014540245,0.7618632637982633,0.3748317181923599,0.7594374791083193,3.814173212825718
,,168,completed,,,2026-06-12T13:54:44.684757,2026-06-12T13:54:44.738346,/Users/cianely/zX/zdt1test/runs/run_168,4.0,0.9805928504875748,0.0757606456000943,0.2448926298204637,0.1423502032560629,0.0626707493278894,0.0351406302211835,0.1954458207585283,0.1835979560530668,0.8108153189872537,0.554934442041587,0.9805928504875748,1.50520400824262
,,169,completed,,,2026-06-12T13:54:44.744140,2026-06-12T13:54:44.806190,/Users/cianely/zX/zdt1test/runs/run_169,4.0,0.3704781387055712,0.2118840584316777,0.5555671571022708,0.499348284181822,0.0782686038913775,0.8872979613078624,0.9059963383762548,0.4639953033419061,0.8830590093690409,0.2099037328375839,0.3704781387055712,4.242739394571929
,,170,completed,,,2026-06-12T13:54:44.810416,2026-06-12T13:54:44.868951,/Users/cianely/zX/zdt1test/runs/run_170,4.0,0.3824979005848941,0.7288339530992876,0.1349580269716986,0.0289330455909629,0.1725009466673731,0.4191725177497636,0.2430877196541221,0.5636486127841306,0.7688299672632624,0.704070323662912,0.3824979005848941,3.4141338469781237
,,171,completed,,,2026-06-12T13:54:44.874036,2026-06-12T13:54:44.931695,/Users/cianely/zX/zdt1test/runs/run_171,4.0,0.0127067480814183,0.1274538430249492,0.5397576314580237,0.667502195218562,0.0933037173345732,0.2445763532171265,0.2323291352221102,0.041197289913006,0.8493295152562107,0.1813446724857493,0.0127067480814183,3.752000838951557
,,172,completed,,,2026-06-12T13:54:44.936667,2026-06-12T13:54:44.994407,/Users/cianely/zX/zdt1test/runs/run_172,4.0,0.8843128298242842,0.738483924142911,0.7866072983396537,0.5790395240474291,0.1524234474089819,0.6475891925418085,0.3261392134290645,0.0966736406457047,0.7087416480145023,0.7191326543239391,0.8843128298242842,3.4989337184479363
,,173,completed,,,2026-06-12T13:54:44.998602,2026-06-12T13:54:45.056099,/Users/cianely/zX/zdt1test/runs/run_173,4.0,0.8054797131471969,0.0668330221237651,0.0488601475935887,0.0289330455909629,0.0618559658924638,0.3910363185862534,0.2323579103592462,0.5601337219262316,0.7801104666891142,0.1252732031762707,0.8054797131471969,1.6661691844305413
,,174,completed,,,2026-06-12T13:54:45.060465,2026-06-12T13:54:45.124522,/Users/cianely/zX/zdt1test/runs/run_174,4.0,0.5589509110812548,0.1329872845649694,0.279386012106653,0.4482432118621705,0.0706411850392962,0.7893141875808272,0.8469440478547844,0.4639953033419061,0.608795346879487,0.2099037328375839,0.5589509110812548,3.2036898983266497
,,175,completed,,,2026-06-12T13:54:45.130388,2026-06-12T13:54:45.190343,/Users/cianely/zX/zdt1test/runs/run_175,4.0,0.0175192729964011,0.7400381643511202,0.1377310348556133,0.7239756297206074,0.0120423043057359,0.1781156886815506,0.3172597746600827,0.8983564048087441,0.0753711625823162,0.1873841312099631,0.0175192729964011,3.9967562863596817
,,176,completed,,,2026-06-12T13:54:45.194831,2026-06-12T13:54:45.253594,/Users/cianely/zX/zdt1test/runs/run_176,4.0,0.16215165864993,0.7247840684955196,0.1432416754478249,0.7763459809591834,0.1727623705292059,0.6575581190854598,0.1285571832731913,0.3025104196158481,0.5695704595422438,0.3743671902952953,0.16215165864993,3.962913114504087
,,177,completed,,,2026-06-12T13:54:45.257976,2026-06-12T13:54:45.316647,/Users/cianely/zX/zdt1test/runs/run_177,4.0,0.366196079712969,0.4318428703974664,0.0488601475935887,0.0214803455430847,0.0952263592056785,0.3908013554451843,0.2476771652594852,0.5602260261533395,0.302093525477124,0.5238524993360376,0.366196079712969,2.4703727151181902
,,178,completed,,,2026-06-12T13:54:45.321073,2026-06-12T13:54:45.380364,/Users/cianely/zX/zdt1test/runs/run_178,4.0,0.2440212604527631,0.3155299769442941,0.5545727266506277,0.0746758276689429,0.1175372837771249,0.4892654705659904,0.3638454912127661,0.0270573739470605,0.2199564626244156,0.5235201603114765,0.2440212604527631,2.737565922399522
,,179,completed,,,2026-06-12T13:54:45.385251,2026-06-12T13:54:45.440176,/Users/cianely/zX/zdt1test/runs/run_179,4.0,0.913660608595196,0.0757606456000943,0.2448926298204637,0.0223156209625159,0.0626707493278894,0.4608539761773816,0.07672360913608,0.598305043686911,0.8211944392398298,0.554934442041587,0.913660608595196,2.0257199893146383
,,180,completed,,,2026-06-12T13:54:45.444608,2026-06-12T13:54:45.503406,/Users/cianely/zX/zdt1test/runs/run_180,4.0,0.9620148892126528,0.1304635927829662,0.0754708792853955,0.5893914341006635,0.0626707493278894,0.494724351792814,0.1954458207585283,0.040544115240544,0.841479631421639,0.7203864411543376,0.9620148892126528,2.152348578451843
,,181,completed,,,2026-06-12T13:54:45.507824,2026-06-12T13:54:45.570852,/Users/cianely/zX/zdt1test/runs/run_181,4.0,0.0051470418786593,0.8412771132826311,0.9729955789073572,0.1818573658749965,0.0595365105162118,0.3898269568321415,0.3216655350211598,0.9039466488555388,0.5366445596682723,0.1688029850459706,0.0051470418786593,5.210200181411069
,,182,completed,,,2026-06-12T13:54:45.575631,2026-06-12T13:54:45.635039,/Users/cianely/zX/zdt1test/runs/run_182,4.0,0.1599838963168408,0.7401232128501151,0.8502218542942477,0.5698089490778816,0.3413454543404612,0.5682911469065047,0.2519914122127745,0.6936928688716617,0.0751828651964688,0.5191156315617536,0.1599838963168408,4.662422665520339
,,183,completed,,,2026-06-12T13:54:45.640115,2026-06-12T13:54:45.698876,/Users/cianely/zX/zdt1test/runs/run_183,4.0,0.127706218910714,0.2093844411417018,0.5443886052400296,0.6404134031887396,0.9010255873348096,0.993689444147482,0.3275795893195567,0.1367313879951551,0.4977283484791815,0.6814252304032414,0.127706218910714,5.061963810798517
,,184,completed,,,2026-06-12T13:54:45.703145,2026-06-12T13:54:45.759748,/Users/cianely/zX/zdt1test/runs/run_184,4.0,0.0175192729964011,0.3806332560964869,0.4003014086018351,0.2370327891202479,0.028961988917156,0.5541960461191134,0.3535840292116128,0.9042753516511448,0.0753711625823162,0.1794437712358869,0.0175192729964011,3.8453397845186568
,,185,completed,,,2026-06-12T13:54:45.764059,2026-06-12T13:54:45.818574,/Users/cianely/zX/zdt1test/runs/run_185,4.0,0.9620148892126528,0.8130366217007637,0.2035084839875258,0.0195345305635165,0.0626707493278894,0.0621805812930605,0.2095202024867897,0.1023000376498407,0.8340152746615688,0.5572218020912468,0.9620148892126528,1.9359804360804345
,,186,completed,,,2026-06-12T13:54:45.822923,2026-06-12T13:54:45.882785,/Users/cianely/zX/zdt1test/runs/run_186,4.0,0.5612498326246023,0.4961839452076816,0.2185857261655332,0.7123565712781575,0.4134815897485829,0.6881229756306464,0.3524988225243271,0.0977818176050579,0.6926299848226479,0.0234123772386113,0.5612498326246023,3.071755265544335
,,187,completed,,,2026-06-12T13:54:45.887250,2026-06-12T13:54:45.945900,/Users/cianely/zX/zdt1test/runs/run_187,4.0,0.9590506713761672,0.7426988488991941,0.3418664850937254,0.5536815411651206,0.123521895692413,0.4667543751631742,0.8488883698014349,0.5931723256058203,0.1387014884602105,0.7144834743975599,0.9590506713761672,3.2221228323120323
,,188,completed,,,2026-06-12T13:54:45.950409,2026-06-12T13:54:46.008417,/Users/cianely/zX/zdt1test/runs/run_188,4.0,0.0771841835483853,0.985819631526269,0.4729815417044978,0.8648495642955376,0.9373413015789444,0.3066618442049332,0.2731038601907745,0.1168038346566595,0.0227619943565999,0.2202254958566512,0.0771841835483853,4.566987600283104
,,189,completed,,,2026-06-12T13:54:46.012787,2026-06-12T13:54:46.072365,/Users/cianely/zX/zdt1test/runs/run_189,4.0,0.0201940987082338,0.7965424746724517,0.0331425017855921,0.5366166388867974,0.094984958384511,0.7203582102476285,0.891490137832745,0.3766594418434034,0.588608014995766,0.0406324857414699,0.0201940987082338,4.758774764793085
,,190,completed,,,2026-06-12T13:54:46.076772,2026-06-12T13:54:46.134936,/Users/cianely/zX/zdt1test/runs/run_190,4.0,0.9666718785774162,0.6312244229557354,0.1444828707132142,0.0205351877564306,0.0283787892666113,0.4604237254168582,0.3166953161273075,0.8966890962345404,0.0753711625823162,0.1171922872045956,0.9666718785774162,1.8020833844850543
,,191,completed,,,2026-06-12T13:54:46.139403,2026-06-12T13:54:46.198642,/Users/cianely/zX/zdt1test/runs/run_191,4.0,0.1448522557580183,0.7677138067000305,0.0694231865711317,0.569808215892065,0.3413454543404612,0.9116084638309307,0.2519914122127745,0.6989535488226634,0.5714752114836161,0.5231751225989252,0.1448522557580183,4.796399412397515
,,192,completed,,,2026-06-12T13:54:46.202947,2026-06-12T13:54:46.262210,/Users/cianely/zX/zdt1test/runs/run_192,4.0,0.3703598114648275,0.307630842727457,0.9798847438868888,0.0229142785031461,0.0945084960254509,0.4606190130363125,0.2289824159125245,0.6001822005875047,0.8273392731559179,0.5251592970714015,0.3703598114648275,3.680001611594253
,,193,completed,,,2026-06-12T13:54:46.266977,2026-06-12T13:54:46.333583,/Users/cianely/zX/zdt1test/runs/run_193,4.0,0.5479665455748975,0.4529799736783267,0.8209617692899581,0.272912885302239,0.7410752345270001,0.4805716099121484,0.6859003522928148,0.7290075361546016,0.3826811174191954,0.76518601701945,0.5479665455748975,4.468663355308375
,,194,completed,,,2026-06-12T13:54:46.338503,2026-06-12T13:54:46.398823,/Users/cianely/zX/zdt1test/runs/run_194,4.0,0.2369273176633987,0.7378785610383103,0.7789291135202109,0.523199123070804,0.4278703913351164,0.9618304676733308,0.2392911383380006,0.6550682081767607,0.5714752114836161,0.5105601468176819,0.2369273176633987,5.174119955257859
,,195,completed,,,2026-06-12T13:54:46.403308,2026-06-12T13:54:46.461964,/Users/cianely/zX/zdt1test/runs/run_195,4.0,0.0201940987082338,0.6884729036900703,0.1440816797695865,0.5366166388867974,0.0980323805307282,0.1137820218826017,0.9133096695462924,0.3766594418434034,0.5879589730737959,0.0209335192808038,0.0201940987082338,4.179070771429695
,,196,completed,,,2026-06-12T13:54:46.466765,2026-06-12T13:54:46.527760,/Users/cianely/zX/zdt1test/runs/run_196,4.0,0.8111013900231492,0.3099822202079412,0.6764466197530287,0.3212550984407073,0.0321321585419393,0.1092991102382672,0.1997154644638287,0.8939821220744646,0.7708647581413934,0.8582433731488106,0.8111013900231492,3.123762666631471
,,197,completed,,,2026-06-12T13:54:46.532479,2026-06-12T13:54:46.591213,/Users/cianely/zX/zdt1test/runs/run_197,4.0,0.9620042783292568,0.1289313045105209,0.7516030586654064,0.7478237095552838,0.0933037173345732,0.4608539761773816,0.237791756126954,0.5026975643734941,0.8493295152562107,0.1111528284800543,0.9620042783292568,2.7160152158277997
,,198,completed,,,2026-06-12T13:54:46.595862,2026-06-12T13:54:46.658888,/Users/cianely/zX/zdt1test/runs/run_198,4.0,0.8693158746297377,0.738483924142911,0.1984059679614522,0.0176740463946995,0.1524234474089819,0.657451561196095,0.3261392134290645,0.0966736406457047,0.7087433386313786,0.5600275063002069,0.8693158746297377,2.4878531351248516
,,199,completed,,,2026-06-12T13:54:46.663513,2026-06-12T13:54:46.721762,/Users/cianely/zX/zdt1test/runs/run_199,4.0,0.4262843274388449,0.492134593718582,0.1690177267450783,0.6441891646642508,0.03018286042417,0.2468627117305911,0.1604054195802841,0.5214157963403406,0.0873576746130173,0.2270165599895059,0.4262843274388449,2.3434737524630287
,,200,completed,,,2026-06-12T13:54:46.726144,2026-06-12T13:54:46.784557,/Users/cianely/zX/zdt1test/runs/run_200,4.0,0.0175192729964011,0.7676567494360212,0.3289973410450333,0.17143779078052,0.028961988917156,0.8876490923146187,0.3535840292116128,0.909535724002098,0.5717786903124447,0.1770393099609626,0.0175192729964011,4.8949100954470595
,,201,completed,,,2026-06-12T13:54:46.789089,2026-06-12T13:54:46.850112,/Users/cianely/zX/zdt1test/runs/run_201,4.0,0.0179764020170986,0.4984885581785412,0.9698890656548316,0.6441891646642508,0.0607573819948382,0.2468627117305911,0.108740215604723,0.5214157963403406,0.5597700567877185,0.2274982340356915,0.0179764020170986,4.542716553870815
,,202,completed,,,2026-06-12T13:54:46.854684,2026-06-12T13:54:46.913976,/Users/cianely/zX/zdt1test/runs/run_202,4.0,0.2628904098868432,0.2458659454162499,0.6651101515280649,0.0289545951310759,0.0931601103276427,0.1234082703293524,0.3390911544121054,0.0819601685360197,0.8808623171421808,0.8838797522013071,0.2628904098868432,3.2738604147846257
,,203,completed,,,2026-06-12T13:54:46.918109,2026-06-12T13:54:46.975703,/Users/cianely/zX/zdt1test/runs/run_203,4.0,0.4278399944348044,0.7337121910748104,0.1377310348556133,0.6567342847517554,0.0283787892666113,0.2441461024351787,0.3359860919284021,0.8966890962345404,0.0649471237475922,0.1873841312099631,0.4278399944348044,2.9316048433651103
,,204,completed,,,2026-06-12T13:54:46.995494,2026-06-12T13:54:47.056079,/Users/cianely/zX/zdt1test/runs/run_204,5.0,0.1448522557580183,0.7677138067000305,0.0734406404857435,0.2643085938371903,0.3365644195455574,0.5503929145620705,0.3520502988909563,0.6989535488226634,0.08900906599009,0.5139232340507407,0.1448522557580183,3.8259692829819096
,,205,completed,,,2026-06-12T13:54:47.060799,2026-06-12T13:54:47.120639,/Users/cianely/zX/zdt1test/runs/run_205,5.0,0.9669711001981914,0.6312244229557354,0.1403812485784363,0.0245005878420064,0.0283787892666113,0.4604237254168582,0.1996204445793295,0.8966890962345404,0.0638710708376501,0.1498200397936778,0.9669711001981914,1.7304595006494556
,,206,completed,,,2026-06-12T13:54:47.125242,2026-06-12T13:54:47.184460,/Users/cianely/zX/zdt1test/runs/run_206,5.0,0.21684722884098,0.09290840654138,0.7789291135202109,0.5258487591468906,0.4306680846706237,0.9618304676733308,0.2392911383380006,0.0218236232378734,0.5823524482414488,0.7229485711338409,0.21684722884098,4.278841827417947
,,207,completed,,,2026-06-12T13:54:47.189644,2026-06-12T13:54:47.243709,/Users/cianely/zX/zdt1test/runs/run_207,5.0,0.9084782556025172,0.7426988488991941,0.3399699053835258,0.5536815411651206,0.123521895692413,0.4667543751631742,0.8444422193991454,0.5931723256058203,0.4957355604440372,0.7136943228772076,0.9084782556025172,3.5636704796547525
,,208,completed,,,2026-06-12T13:54:47.249173,2026-06-12T13:54:47.309293,/Users/cianely/zX/zdt1test/runs/run_208,5.0,0.5556719802136146,0.4529799736783267,0.8209617692899581,0.272912885302239,0.7410752345270001,0.5216675574726597,0.6859003522928148,0.0644090680801086,0.3826811174191954,0.76518601701945,0.5556719802136146,3.9268612688141458
,,209,completed,,,2026-06-12T13:54:47.313445,2026-06-12T13:54:47.376550,/Users/cianely/zX/zdt1test/runs/run_209,5.0,0.0200823369324884,0.4984885581785412,0.9698890656548316,0.6441891646642508,0.0615779847071745,0.2254976660310099,0.108740215604723,0.5214157963403406,0.5593013259976816,0.2274982340356915,0.0200823369324884,4.5055858826250885
,,210,completed,,,2026-06-12T13:54:47.380982,2026-06-12T13:54:47.441701,/Users/cianely/zX/zdt1test/runs/run_210,5.0,0.0071353389723389,0.8526285233689017,0.97706813092767,0.0277985308383192,0.0596094379087631,0.3910363185862534,0.2678287611935557,0.8936752327004875,0.7801104666891142,0.1252732031762707,0.0071353389723389,5.179190276440504
,,211,completed,,,2026-06-12T13:54:47.446162,2026-06-12T13:54:47.510472,/Users/cianely/zX/zdt1test/runs/run_211,5.0,0.561262880179068,0.738483924142911,0.1984059679614522,0.0195264077746157,0.4353537476397805,0.657451561196095,0.3261392134290645,0.0966736406457047,0.7087433386313786,0.5600275063002069,0.561262880179068,3.1095977668546837
,,212,completed,,,2026-06-12T13:54:47.515676,2026-06-12T13:54:47.581866,/Users/cianely/zX/zdt1test/runs/run_212,5.0,0.4460176705224852,0.7337121910748104,0.1377310348556133,0.6567342847517554,0.0283787892666113,0.2441461024351787,0.3359860919284021,0.8966890962345404,0.0649471237475922,0.1871697641639108,0.4460176705224852,2.9029583073876553
,,213,completed,,,2026-06-12T13:54:47.599021,2026-06-12T13:54:47.662385,/Users/cianely/zX/zdt1test/runs/run_213,5.0,0.7963314447918057,0.755211383437824,0.1438052498828473,0.9139448832540064,0.4723514173501681,0.921515141742582,0.4974529384623709,0.0792237347656105,0.7638957934559087,0.1867353423460787,0.7963314447918057,3.59725200537835
,,214,completed,,,2026-06-12T13:54:47.667364,2026-06-12T13:54:47.729766,/Users/cianely/zX/zdt1test/runs/run_214,5.0,0.5612498326246023,0.5749065594043915,0.2326898631463111,0.7123565712781575,0.0745910845814191,0.3928060459064185,0.3524988225243271,0.983400957943258,0.6926299848226479,0.0234123772386113,0.5612498326246023,3.357536654007127
,,215,completed,,,2026-06-12T13:54:47.734439,2026-06-12T13:54:47.788655,/Users/cianely/zX/zdt1test/runs/run_215,5.0,0.0127067480814183,0.739119787763626,0.5421793472860024,0.667502195218562,0.0854843231228088,0.2445763532171265,0.2323291352221102,0.8470176649910819,0.8493295152562107,0.1875450760361744,0.0127067480814183,5.133255275831025
,,216,completed,,,2026-06-12T13:54:47.793161,2026-06-12T13:54:47.855137,/Users/cianely/zX/zdt1test/runs/run_216,5.0,0.9593544606927936,0.7426988488991941,0.3492559494438734,0.5536815411651206,0.0576969571379483,0.560208192793451,0.1664430402849756,0.0518146419121124,0.1387014884602105,0.7144834743975599,0.9593544606927936,2.295673867159008
,,217,completed,,,2026-06-12T13:54:47.859448,2026-06-12T13:54:47.920183,/Users/cianely/zX/zdt1test/runs/run_217,5.0,0.0231563909145182,0.777714056760112,0.0331425017855921,0.5366166388867974,0.1566510076117314,0.7203582102476285,0.8864039855442762,0.3766594418434034,0.7001400561615382,0.7423230965244466,0.0231563909145182,5.559445092073133
,,218,completed,,,2026-06-12T13:54:47.924863,2026-06-12T13:54:47.978125,/Users/cianely/zX/zdt1test/runs/run_218,5.0,0.5589509110812548,0.1221228217114278,0.279386012106653,0.3738795926646597,0.0706411850392962,0.7670748691787515,0.8469440478547844,0.4639953033419061,0.608795346879487,0.2099037328375839,0.5589509110812548,3.1145658722631415
,,219,completed,,,2026-06-12T13:54:47.982822,2026-06-12T13:54:48.045041,/Users/cianely/zX/zdt1test/runs/run_219,5.0,0.4191466206658061,0.738483924142911,0.1985327799317953,0.0205019268016055,0.1551821174400755,0.6694152798853122,0.3261392134290645,0.0882129427628986,0.0920106982186045,0.5600275063002069,0.4191466206658061,2.5784321991410937
,,220,completed,,,2026-06-12T13:54:48.050198,2026-06-12T13:54:48.112989,/Users/cianely/zX/zdt1test/runs/run_220,5.0,0.1448522557580183,0.8439919957706511,0.0488965632453805,0.569808215892065,0.3413454543404612,0.9116084638309307,0.2519914122127745,0.7067822363000247,0.5714752114836161,0.112714737533078,0.1448522557580183,4.477587975603655
,,221,completed,,,2026-06-12T13:54:48.117460,2026-06-12T13:54:48.182489,/Users/cianely/zX/zdt1test/runs/run_221,5.0,0.0175192729964011,0.7676567494360212,0.341123586888481,0.1862069879547928,0.028961988917156,0.8876490923146187,0.3535840292116128,0.909535724002098,0.5717786903124447,0.1770393099609626,0.0175192729964011,4.9210257360768255
,,222,completed,,,2026-06-12T13:54:48.187196,2026-06-12T13:54:48.254710,/Users/cianely/zX/zdt1test/runs/run_222,5.0,0.0175192729964011,0.3806332560964869,0.3963025085422648,0.54253241421738,0.0340591079370001,0.9153950417558736,0.2535251425334315,0.9042753516511448,0.5579427067265529,0.1886957144823732,0.0175192729964011,4.8723072156658045
,,223,completed,,,2026-06-12T13:54:48.259548,2026-06-12T13:54:48.325606,/Users/cianely/zX/zdt1test/runs/run_223,5.0,0.980293628866684,0.0550231896102025,0.2489942519591523,0.1384018832270264,0.0626707493278894,0.0351406302211835,0.312520692306678,0.1835979560530668,0.8237222016791076,0.554934442041587,0.980293628866684,1.5853315388138776
,,224,completed,,,2026-06-12T13:54:48.330560,2026-06-12T13:54:48.393406,/Users/cianely/zX/zdt1test/runs/run_224,5.0,0.9744865839411192,0.7758503421253811,0.0754708792853955,0.586741798024577,0.0599527850912055,0.494724351792814,0.1954458207585283,0.6813425532235005,0.8306023791077652,0.507998016832031,0.9744865839411192,2.955296982651593
,,225,completed,,,2026-06-12T13:54:48.398906,2026-06-12T13:54:48.464496,/Users/cianely/zX/zdt1test/runs/run_225,5.0,0.1757374770134319,0.1551070184710889,0.5462851849505229,0.6404134031887396,0.9010255873348096,0.993689444147482,0.3320204344598116,0.1367313879951551,0.1775919355529684,0.6822143819235936,0.1757374770134319,4.576143540594056
,,226,completed,,,2026-06-12T13:54:48.469571,2026-06-12T13:54:48.529260,/Users/cianely/zX/zdt1test/runs/run_226,5.0,0.2551849761781807,0.2458659454162499,0.6651101515280649,0.0289545951310759,0.0931601103276427,0.0823949261469163,0.3390911544121054,0.7313285809136864,0.8808623171421808,0.8838797522013071,0.2551849761781807,3.826667607761875
,,227,completed,,,2026-06-12T13:54:48.533826,2026-06-12T13:54:48.598881,/Users/cianely/zX/zdt1test/runs/run_227,5.0,0.0180881637928439,0.6884729036900703,0.1440816797695865,0.5366166388867974,0.0972117778184391,0.1137820218826017,0.9133096695462924,0.3766594418434034,0.5884277038638328,0.0209335192808038,0.0180881637928439,4.194844964488059
,,228,completed,,,2026-06-12T13:54:48.603353,2026-06-12T13:54:48.669481,/Users/cianely/zX/zdt1test/runs/run_228,5.0,0.8263809183713613,0.0574135718286497,0.039495203361641,0.2670522557036896,0.0617830384999124,0.3898269568321415,0.3216655350211598,0.5704009785815568,0.5366445596682723,0.1688029850459706,0.8263809183713613,1.7336481590693888
,,229,completed,,,2026-06-12T13:54:48.674723,2026-06-12T13:54:48.729100,/Users/cianely/zX/zdt1test/runs/run_229,5.0,0.8693025678748226,0.4961839452076816,0.2185857261655332,0.7168529897365704,0.1305517472962487,0.6881229756306464,0.3420045489848397,0.0977818176050579,0.6926299848226479,0.0234123772386113,0.8693025678748226,2.4490219396454704
,,230,completed,,,2026-06-12T13:54:48.733764,2026-06-12T13:54:48.796293,/Users/cianely/zX/zdt1test/runs/run_230,5.0,0.0082193344700459,0.7676567494360212,0.3289973410450333,0.17143779078052,0.028961988917156,0.8876490923146187,0.356277196787567,0.8704086910761838,0.5717786903124447,0.1772536770070149,0.0082193344700459,4.954471641337094
,,231,completed,,,2026-06-12T13:54:48.800683,2026-06-12T13:54:48.862228,/Users/cianely/zX/zdt1test/runs/run_231,5.0,0.0160782342052921,0.454022839783336,0.5658481392636502,0.7239756297206074,0.0120423043057359,0.1698283733822693,0.3172597746600827,0.8410325560667034,0.0738685842471993,0.3754805071410503,0.0160782342052921,4.263380185252577
,,232,completed,,,2026-06-12T13:54:48.866699,2026-06-12T13:54:48.929939,/Users/cianely/zX/zdt1test/runs/run_232,5.0,0.0771841835483853,0.985819631526269,0.4569437279850843,0.8648495642955376,0.9373413015789444,0.3066618442049332,0.2731038601907745,0.1168038346566595,0.0227619943565999,0.2202254958566512,0.0771841835483853,4.551927451280163
,,233,completed,,,2026-06-12T13:54:48.934804,2026-06-12T13:54:48.993775,/Users/cianely/zX/zdt1test/runs/run_233,5.0,0.0051470418786593,0.8412771132826311,0.9548192167477476,0.1818573658749965,0.3984760151660033,0.685143886496006,0.3216655350211598,0.0173784969783302,0.5366445596682723,0.1688029850459706,0.0051470418786593,4.943950612050611
,,234,completed,,,2026-06-12T13:54:48.998487,2026-06-12T13:54:49.063760,/Users/cianely/zX/zdt1test/runs/run_234,5.0,0.3000125712434904,0.7407952920505472,0.1795046278456611,0.8412691631046841,0.1645027999916996,0.3943444913584661,0.3216051450688708,0.6331843225257725,0.7622926710255636,0.0393269440690775,0.3000125712434904,3.842681438247933
,,235,completed,,,2026-06-12T13:54:49.068250,2026-06-12T13:54:49.127665,/Users/cianely/zX/zdt1test/runs/run_235,5.0,0.4278399944348044,0.122103545817184,0.1353114564522964,0.6567342847517554,0.036198216704715,0.2441461024351787,0.3359860919284021,0.0933686647903606,0.0649471237475922,0.1811837276595378,0.4278399944348044,1.761876380129215
,,236,completed,,,2026-06-12T13:54:49.132384,2026-06-12T13:54:49.192523,/Users/cianely/zX/zdt1test/runs/run_236,5.0,0.9617110998960262,0.1304635927829662,0.0680939039115024,0.5893914341006635,0.1284956882861695,0.4666303451813913,0.8777607328369366,0.5828567736184415,0.841479631421639,0.7203864411543376,0.9617110998960262,3.1255178304505944
,,237,completed,,,2026-06-12T13:54:49.197604,2026-06-12T13:54:49.260748,/Users/cianely/zX/zdt1test/runs/run_237,5.0,0.8892602826225451,0.7414793440899738,0.7866072983396537,0.5790395240474291,0.090757398183008,0.6475891925418085,0.3311773908509929,0.0966736406457047,0.5972096068487293,0.1076036050091774,0.8892602826225451,2.8741266593155887
,,238,completed,,,2026-06-12T13:54:49.265314,2026-06-12T13:54:49.330155,/Users/cianely/zX/zdt1test/runs/run_238,5.0,0.0175192729964011,0.3914979588769309,0.4003014086018351,0.2370327891202479,0.028961988917156,0.5764353643029366,0.3535840292116128,0.9042753516511448,0.0753711625823162,0.1794437712358869,0.0175192729964011,3.877365811983768
,,239,completed,,,2026-06-12T13:54:49.334837,2026-06-12T13:54:49.397285,/Users/cianely/zX/zdt1test/runs/run_239,5.0,0.9660937937341952,0.5731968295546488,0.1688909147747351,0.646079612130806,0.0274340889801823,0.2468627117305911,0.1604054195802841,0.5299233371044958,0.6888215283153284,0.2270165599895059,0.9660937937341952,2.237892732730292
